,longitude,latitude,Date,Temperature,station_name,EnergyConsumption,DayNumber,WeekNumber,MonthNumber,MonthName
1575,-66.120000,44.270000,2023-01-04 15:00:00,,SAULNIERVILLE,1470.1,4,2,1,January
88,-67.830000,47.160000,2023-01-04 16:00:00,,ST LEONARD CS,1424.87,4,2,1,January
832,-66.610000,45.920000,2023-01-04 16:00:00,4.10,FREDERICTON CDA CS,1424.87,4,2,1,January
1576,-66.120000,44.270000,2023-01-04 16:00:00,,SAULNIERVILLE,1424.87,4,2,1,January
89,-67.830000,47.160000,2023-01-04 17:00:00,,ST LEONARD CS,1399.85,4,2,1,January
833,-66.610000,45.920000,2023-01-04 17:00:00,2.90,FREDERICTON CDA CS,1399.85,4,2,1,January
1577,-66.120000,44.270000,2023-01-04 17:00:00,,SAULNIERVILLE,1399.85,4,2,1,January
90,-67.830000,47.160000,2023-01-04 18:00:00,,ST LEONARD CS,1351.24,4,2,1,January
834,-66.610000,45.920000,2023-01-04 18:00:00,1.60,FREDERICTON CDA CS,1351.24,4,2,1,January
1578,-66.120000,44.270000,2023-01-04 18:00:00,,SAULNIERVILLE,1351.24,4,2,1,January
91,-67.830000,47.160000,2023-01-04 19:00:00,,ST LEONARD CS,1278.58,4,2,1,January
835,-66.610000,45.920000,2023-01-04 19:00:00,1.20,FREDERICTON CDA CS,1278.58,4,2,1,January
1579,-66.120000,44.270000,2023-01-04 19:00:00,,SAULNIERVILLE,1278.58,4,2,1,January
92,-67.830000,47.160000,2023-01-04 20:00:00,,ST LEONARD CS,1242.48,4,2,1,January
836,-66.610000,45.920000,2023-01-04 20:00:00,0.60,FREDERICTON CDA CS,1242.48,4,2,1,January
1580,-66.120000,44.270000,2023-01-04 20:00:00,,SAULNIERVILLE,1242.48,4,2,1,January
93,-67.830000,47.160000,2023-01-04 21:00:00,,ST LEONARD CS,1064.44,4,2,1,January
837,-66.610000,45.920000,2023-01-04 21:00:00,0.10,FREDERICTON CDA CS,1064.44,4,2,1,January
1581,-66.120000,44.270000,2023-01-04 21:00:00,,SAULNIERVILLE,1064.44,4,2,1,January
94,-67.830000,47.160000,2023-01-04 22:00:00,,ST LEONARD CS,996.11,4,2,1,January
838,-66.610000,45.920000,2023-01-04 22:00:00,-0.40,FREDERICTON CDA CS,996.11,4,2,1,January
1582,-66.120000,44.270000,2023-01-04 22:00:00,,SAULNIERVILLE,996.11,4,2,1,January
95,-67.830000,47.160000,2023-01-04 23:00:00,,ST LEONARD CS,986.0,4,2,1,January
839,-66.610000,45.920000,2023-01-04 23:00:00,-1.30,FREDERICTON CDA CS,986.0,4,2,1,January
1583,-66.120000,44.270000,2023-01-04 23:00:00,,SAULNIERVILLE,986.0,4,2,1,January
96,-67.830000,47.160000,2023-01-05 00:00:00,,ST LEONARD CS,925.38,5,2,1,January
840,-66.610000,45.920000,2023-01-05 00:00:00,-2.40,FREDERICTON CDA CS,925.38,5,2,1,January
1584,-66.120000,44.270000,2023-01-05 00:00:00,,SAULNIERVILLE,925.38,5,2,1,January
97,-67.830000,47.160000,2023-01-05 01:00:00,,ST LEONARD CS,857.04,5,2,1,January
841,-66.610000,45.920000,2023-01-05 01:00:00,-3.40,FREDERICTON CDA CS,857.04,5,2,1,January
1585,-66.120000,44.270000,2023-01-05 01:00:00,,SAULNIERVILLE,857.04,5,2,1,January
98,-67.830000,47.160000,2023-01-05 02:00:00,,ST LEONARD CS,858.01,5,2,1,January
842,-66.610000,45.920000,2023-01-05 02:00:00,-4.10,FREDERICTON CDA CS,858.01,5,2,1,January
1586,-66.120000,44.270000,2023-01-05 02:00:00,,SAULNIERVILLE,858.01,5,2,1,January
99,-67.830000,47.160000,2023-01-05 03:00:00,,ST LEONARD CS,855.6,5,2,1,January
843,-66.610000,45.920000,2023-01-05 03:00:00,-4.90,FREDERICTON CDA CS,855.6,5,2,1,January
1587,-66.120000,44.270000,2023-01-05 03:00:00,,SAULNIERVILLE,855.6,5,2,1,January
100,-67.830000,47.160000,2023-01-05 04:00:00,,ST LEONARD CS,855.11,5,2,1,January
844,-66.610000,45.920000,2023-01-05 04:00:00,-5.20,FREDERICTON CDA CS,855.11,5,2,1,January
1588,-66.120000,44.270000,2023-01-05 04:00:00,,SAULNIERVILLE,855.11,5,2,1,January
101,-67.830000,47.160000,2023-01-05 05:00:00,,ST LEONARD CS,896.5,5,2,1,January
845,-66.610000,45.920000,2023-01-05 05:00:00,-5.50,FREDERICTON CDA CS,896.5,5,2,1,January
1589,-66.120000,44.270000,2023-01-05 05:00:00,,SAULNIERVILLE,896.5,5,2,1,January
102,-67.830000,47.160000,2023-01-05 06:00:00,,ST LEONARD CS,1273.76,5,2,1,January
846,-66.610000,45.920000,2023-01-05 06:00:00,-5.70,FREDERICTON CDA CS,1273.76,5,2,1,January
1590,-66.120000,44.270000,2023-01-05 06:00:00,,SAULNIERVILLE,1273.76,5,2,1,January
103,-67.830000,47.160000,2023-01-05 07:00:00,,ST LEONARD CS,1398.4,5,2,1,January
847,-66.610000,45.920000,2023-01-05 07:00:00,-5.70,FREDERICTON CDA CS,1398.4,5,2,1,January
1591,-66.120000,44.270000,2023-01-05 07:00:00,,SAULNIERVILLE,1398.4,5,2,1,January
104,-67.830000,47.160000,2023-01-05 08:00:00,,ST LEONARD CS,1410.9,5,2,1,January
848,-66.610000,45.920000,2023-01-05 08:00:00,-5.80,FREDERICTON CDA CS,1410.9,5,2,1,January
1592,-66.120000,44.270000,2023-01-05 08:00:00,,SAULNIERVILLE,1410.9,5,2,1,January
105,-67.830000,47.160000,2023-01-05 09:00:00,,ST LEONARD CS,1468.1799999999998,5,2,1,January
849,-66.610000,45.920000,2023-01-05 09:00:00,-5.70,FREDERICTON CDA CS,1468.1799999999998,5,2,1,January
1593,-66.120000,44.270000,2023-01-05 09:00:00,,SAULNIERVILLE,1468.1799999999998,5,2,1,January
106,-67.830000,47.160000,2023-01-05 10:00:00,,ST LEONARD CS,1480.21,5,2,1,January
850,-66.610000,45.920000,2023-01-05 10:00:00,-5.40,FREDERICTON CDA CS,1480.21,5,2,1,January
1594,-66.120000,44.270000,2023-01-05 10:00:00,,SAULNIERVILLE,1480.21,5,2,1,January
107,-67.830000,47.160000,2023-01-05 11:00:00,,ST LEONARD CS,1494.17,5,2,1,January
851,-66.610000,45.920000,2023-01-05 11:00:00,-4.70,FREDERICTON CDA CS,1494.17,5,2,1,January
1595,-66.120000,44.270000,2023-01-05 11:00:00,,SAULNIERVILLE,1494.17,5,2,1,January
108,-67.830000,47.160000,2023-01-05 12:00:00,,ST LEONARD CS,1494.17,5,2,1,January
852,-66.610000,45.920000,2023-01-05 12:00:00,-4.40,FREDERICTON CDA CS,1494.17,5,2,1,January
1596,-66.120000,44.270000,2023-01-05 12:00:00,,SAULNIERVILLE,1494.17,5,2,1,January
109,-67.830000,47.160000,2023-01-05 13:00:00,,ST LEONARD CS,1467.7,5,2,1,January
853,-66.610000,45.920000,2023-01-05 13:00:00,-4.60,FREDERICTON CDA CS,1467.7,5,2,1,January
1597,-66.120000,44.270000,2023-01-05 13:00:00,,SAULNIERVILLE,1467.7,5,2,1,January
110,-67.830000,47.160000,2023-01-05 14:00:00,,ST LEONARD CS,1469.13,5,2,1,January
854,-66.610000,45.920000,2023-01-05 14:00:00,-4.90,FREDERICTON CDA CS,1469.13,5,2,1,January
1598,-66.120000,44.270000,2023-01-05 14:00:00,,SAULNIERVILLE,1469.13,5,2,1,January
111,-67.830000,47.160000,2023-01-05 15:00:00,,ST LEONARD CS,1428.24,5,2,1,January
855,-66.610000,45.920000,2023-01-05 15:00:00,-4.80,FREDERICTON CDA CS,1428.24,5,2,1,January
1599,-66.120000,44.270000,2023-01-05 15:00:00,,SAULNIERVILLE,1428.24,5,2,1,January
112,-67.830000,47.160000,2023-01-05 16:00:00,,ST LEONARD CS,1384.45,5,2,1,January
856,-66.610000,45.920000,2023-01-05 16:00:00,-4.80,FREDERICTON CDA CS,1384.45,5,2,1,January
1600,-66.120000,44.270000,2023-01-05 16:00:00,,SAULNIERVILLE,1384.45,5,2,1,January
113,-67.830000,47.160000,2023-01-05 17:00:00,,ST LEONARD CS,1359.43,5,2,1,January
857,-66.610000,45.920000,2023-01-05 17:00:00,-4.90,FREDERICTON CDA CS,1359.43,5,2,1,January
1601,-66.120000,44.270000,2023-01-05 17:00:00,,SAULNIERVILLE,1359.43,5,2,1,January
114,-67.830000,47.160000,2023-01-05 18:00:00,,ST LEONARD CS,1338.25,5,2,1,January
858,-66.610000,45.920000,2023-01-05 18:00:00,-4.70,FREDERICTON CDA CS,1338.25,5,2,1,January
1602,-66.120000,44.270000,2023-01-05 18:00:00,,SAULNIERVILLE,1338.25,5,2,1,January
115,-67.830000,47.160000,2023-01-05 19:00:00,,ST LEONARD CS,1263.6799999999998,5,2,1,January
860,-66.610000,45.920000,2023-01-05 19:00:00,-4.50,FREDERICTON CDA CS,1263.6799999999998,5,2,1,January
1603,-66.120000,44.270000,2023-01-05 19:00:00,,SAULNIERVILLE,1263.6799999999998,5,2,1,January
116,-67.830000,47.160000,2023-01-05 20:00:00,,ST LEONARD CS,1244.8999999999999,5,2,1,January
861,-66.610000,45.920000,2023-01-05 20:00:00,-4.30,FREDERICTON CDA CS,1244.8999999999999,5,2,1,January
1604,-66.120000,44.270000,2023-01-05 20:00:00,,SAULNIERVILLE,1244.8999999999999,5,2,1,January
117,-67.830000,47.160000,2023-01-05 21:00:00,,ST LEONARD CS,1061.56,5,2,1,January
862,-66.610000,45.920000,2023-01-05 21:00:00,-4.30,FREDERICTON CDA CS,1061.56,5,2,1,January
1605,-66.120000,44.270000,2023-01-05 21:00:00,,SAULNIERVILLE,1061.56,5,2,1,January
118,-67.830000,47.160000,2023-01-05 22:00:00,,ST LEONARD CS,993.71,5,2,1,January
863,-66.610000,45.920000,2023-01-05 22:00:00,-4.10,FREDERICTON CDA CS,993.71,5,2,1,January
1606,-66.120000,44.270000,2023-01-05 22:00:00,,SAULNIERVILLE,993.71,5,2,1,January
119,-67.830000,47.160000,2023-01-05 23:00:00,,ST LEONARD CS,983.5999999999999,5,2,1,January
864,-66.610000,45.920000,2023-01-05 23:00:00,-4.50,FREDERICTON CDA CS,983.5999999999999,5,2,1,January
1607,-66.120000,44.270000,2023-01-05 23:00:00,,SAULNIERVILLE,983.5999999999999,5,2,1,January
120,-67.830000,47.160000,2023-01-06 00:00:00,,ST LEONARD CS,932.1,6,2,1,January
865,-66.610000,45.920000,2023-01-06 00:00:00,-4.30,FREDERICTON CDA CS,932.1,6,2,1,January
1608,-66.120000,44.270000,2023-01-06 00:00:00,,SAULNIERVILLE,932.1,6,2,1,January
121,-67.830000,47.160000,2023-01-06 01:00:00,,ST LEONARD CS,862.8199999999999,6,2,1,January
866,-66.610000,45.920000,2023-01-06 01:00:00,-4.30,FREDERICTON CDA CS,862.8199999999999,6,2,1,January
1609,-66.120000,44.270000,2023-01-06 01:00:00,,SAULNIERVILLE,862.8199999999999,6,2,1,January
122,-67.830000,47.160000,2023-01-06 02:00:00,,ST LEONARD CS,852.71,6,2,1,January
867,-66.610000,45.920000,2023-01-06 02:00:00,-4.50,FREDERICTON CDA CS,852.71,6,2,1,January
1610,-66.120000,44.270000,2023-01-06 02:00:00,,SAULNIERVILLE,852.71,6,2,1,January
123,-67.830000,47.160000,2023-01-06 03:00:00,,ST LEONARD CS,849.8199999999999,6,2,1,January
868,-66.610000,45.920000,2023-01-06 03:00:00,-4.50,FREDERICTON CDA CS,849.8199999999999,6,2,1,January
1611,-66.120000,44.270000,2023-01-06 03:00:00,,SAULNIERVILLE,849.8199999999999,6,2,1,January
124,-67.830000,47.160000,2023-01-06 04:00:00,,ST LEONARD CS,809.88,6,2,1,January
869,-66.610000,45.920000,2023-01-06 04:00:00,-4.30,FREDERICTON CDA CS,809.88,6,2,1,January
1612,-66.120000,44.270000,2023-01-06 04:00:00,,SAULNIERVILLE,809.88,6,2,1,January
125,-67.830000,47.160000,2023-01-06 05:00:00,,ST LEONARD CS,920.07,6,2,1,January
870,-66.610000,45.920000,2023-01-06 05:00:00,-4.20,FREDERICTON CDA CS,920.07,6,2,1,January
1613,-66.120000,44.270000,2023-01-06 05:00:00,,SAULNIERVILLE,920.07,6,2,1,January
126,-67.830000,47.160000,2023-01-06 06:00:00,,ST LEONARD CS,1298.8,6,2,1,January
871,-66.610000,45.920000,2023-01-06 06:00:00,-3.90,FREDERICTON CDA CS,1298.8,6,2,1,January
1614,-66.120000,44.270000,2023-01-06 06:00:00,,SAULNIERVILLE,1298.8,6,2,1,January
127,-67.830000,47.160000,2023-01-06 07:00:00,,ST LEONARD CS,1388.3,6,2,1,January
872,-66.610000,45.920000,2023-01-06 07:00:00,-3.80,FREDERICTON CDA CS,1388.3,6,2,1,January
1615,-66.120000,44.270000,2023-01-06 07:00:00,,SAULNIERVILLE,1388.3,6,2,1,January
128,-67.830000,47.160000,2023-01-06 08:00:00,,ST LEONARD CS,1422.47,6,2,1,January
873,-66.610000,45.920000,2023-01-06 08:00:00,-3.80,FREDERICTON CDA CS,1422.47,6,2,1,January
1616,-66.120000,44.270000,2023-01-06 08:00:00,,SAULNIERVILLE,1422.47,6,2,1,January
129,-67.830000,47.160000,2023-01-06 09:00:00,,ST LEONARD CS,1452.3,6,2,1,January
874,-66.610000,45.920000,2023-01-06 09:00:00,-3.60,FREDERICTON CDA CS,1452.3,6,2,1,January
1617,-66.120000,44.270000,2023-01-06 09:00:00,,SAULNIERVILLE,1452.3,6,2,1,January
130,-67.830000,47.160000,2023-01-06 10:00:00,,ST LEONARD CS,1450.38,6,2,1,January
875,-66.610000,45.920000,2023-01-06 10:00:00,-3.00,FREDERICTON CDA CS,1450.38,6,2,1,January
1618,-66.120000,44.270000,2023-01-06 10:00:00,,SAULNIERVILLE,1450.38,6,2,1,January
131,-67.830000,47.160000,2023-01-06 11:00:00,,ST LEONARD CS,1462.41,6,2,1,January
876,-66.610000,45.920000,2023-01-06 11:00:00,-2.40,FREDERICTON CDA CS,1462.41,6,2,1,January
1619,-66.120000,44.270000,2023-01-06 11:00:00,,SAULNIERVILLE,1462.41,6,2,1,January
132,-67.830000,47.160000,2023-01-06 12:00:00,,ST LEONARD CS,1424.8700000000001,6,2,1,January
877,-66.610000,45.920000,2023-01-06 12:00:00,-2.00,FREDERICTON CDA CS,1424.8700000000001,6,2,1,January
1620,-66.120000,44.270000,2023-01-06 12:00:00,,SAULNIERVILLE,1424.8700000000001,6,2,1,January
133,-67.830000,47.160000,2023-01-06 13:00:00,,ST LEONARD CS,1419.09,6,2,1,January
878,-66.610000,45.920000,2023-01-06 13:00:00,-1.70,FREDERICTON CDA CS,1419.09,6,2,1,January
1621,-66.120000,44.270000,2023-01-06 13:00:00,,SAULNIERVILLE,1419.09,6,2,1,January
134,-67.830000,47.160000,2023-01-06 14:00:00,,ST LEONARD CS,1413.8,6,2,1,January
879,-66.610000,45.920000,2023-01-06 14:00:00,-1.50,FREDERICTON CDA CS,1413.8,6,2,1,January
1622,-66.120000,44.270000,2023-01-06 14:00:00,,SAULNIERVILLE,1413.8,6,2,1,January
135,-67.830000,47.160000,2023-01-06 15:00:00,,ST LEONARD CS,1399.3600000000001,6,2,1,January
880,-66.610000,45.920000,2023-01-06 15:00:00,-1.40,FREDERICTON CDA CS,1399.3600000000001,6,2,1,January
1623,-66.120000,44.270000,2023-01-06 15:00:00,,SAULNIERVILLE,1399.3600000000001,6,2,1,January
136,-67.830000,47.160000,2023-01-06 16:00:00,,ST LEONARD CS,1371.46,6,2,1,January
881,-66.610000,45.920000,2023-01-06 16:00:00,-1.40,FREDERICTON CDA CS,1371.46,6,2,1,January
1624,-66.120000,44.270000,2023-01-06 16:00:00,,SAULNIERVILLE,1371.46,6,2,1,January
137,-67.830000,47.160000,2023-01-06 17:00:00,,ST LEONARD CS,1361.83,6,2,1,January
882,-66.610000,45.920000,2023-01-06 17:00:00,-1.50,FREDERICTON CDA CS,1361.83,6,2,1,January
1625,-66.120000,44.270000,2023-01-06 17:00:00,,SAULNIERVILLE,1361.83,6,2,1,January
138,-67.830000,47.160000,2023-01-06 18:00:00,,ST LEONARD CS,1333.92,6,2,1,January
883,-66.610000,45.920000,2023-01-06 18:00:00,-1.50,FREDERICTON CDA CS,1333.92,6,2,1,January
1626,-66.120000,44.270000,2023-01-06 18:00:00,,SAULNIERVILLE,1333.92,6,2,1,January
139,-67.830000,47.160000,2023-01-06 19:00:00,,ST LEONARD CS,1215.07,6,2,1,January
884,-66.610000,45.920000,2023-01-06 19:00:00,-1.60,FREDERICTON CDA CS,1215.07,6,2,1,January
1627,-66.120000,44.270000,2023-01-06 19:00:00,,SAULNIERVILLE,1215.07,6,2,1,January
140,-67.830000,47.160000,2023-01-06 20:00:00,,ST LEONARD CS,1024.98,6,2,1,January
885,-66.610000,45.920000,2023-01-06 20:00:00,-1.80,FREDERICTON CDA CS,1024.98,6,2,1,January
1628,-66.120000,44.270000,2023-01-06 20:00:00,,SAULNIERVILLE,1024.98,6,2,1,January
141,-67.830000,47.160000,2023-01-06 21:00:00,,ST LEONARD CS,840.19,6,2,1,January
886,-66.610000,45.920000,2023-01-06 21:00:00,-1.80,FREDERICTON CDA CS,840.19,6,2,1,January
1629,-66.120000,44.270000,2023-01-06 21:00:00,,SAULNIERVILLE,840.19,6,2,1,January
142,-67.830000,47.160000,2023-01-06 22:00:00,,ST LEONARD CS,771.38,6,2,1,January
887,-66.610000,45.920000,2023-01-06 22:00:00,-2.00,FREDERICTON CDA CS,771.38,6,2,1,January
1630,-66.120000,44.270000,2023-01-06 22:00:00,,SAULNIERVILLE,771.38,6,2,1,January
143,-67.830000,47.160000,2023-01-06 23:00:00,,ST LEONARD CS,940.77,6,2,1,January
888,-66.610000,45.920000,2023-01-06 23:00:00,-2.30,FREDERICTON CDA CS,940.77,6,2,1,January
1631,-66.120000,44.270000,2023-01-06 23:00:00,,SAULNIERVILLE,940.77,6,2,1,January
144,-67.830000,47.160000,2023-01-07 00:00:00,,ST LEONARD CS,947.51,7,2,1,January
889,-66.610000,45.920000,2023-01-07 00:00:00,-2.70,FREDERICTON CDA CS,947.51,7,2,1,January
1632,-66.120000,44.270000,2023-01-07 00:00:00,,SAULNIERVILLE,947.51,7,2,1,January
145,-67.830000,47.160000,2023-01-07 01:00:00,,ST LEONARD CS,881.11,7,2,1,January
890,-66.610000,45.920000,2023-01-07 01:00:00,-2.80,FREDERICTON CDA CS,881.11,7,2,1,January
1633,-66.120000,44.270000,2023-01-07 01:00:00,,SAULNIERVILLE,881.11,7,2,1,January
146,-67.830000,47.160000,2023-01-07 02:00:00,,ST LEONARD CS,875.81,7,2,1,January
891,-66.610000,45.920000,2023-01-07 02:00:00,-3.00,FREDERICTON CDA CS,875.81,7,2,1,January
1634,-66.120000,44.270000,2023-01-07 02:00:00,,SAULNIERVILLE,875.81,7,2,1,January
147,-67.830000,47.160000,2023-01-07 03:00:00,,ST LEONARD CS,880.14,7,2,1,January
892,-66.610000,45.920000,2023-01-07 03:00:00,-3.00,FREDERICTON CDA CS,880.14,7,2,1,January
1635,-66.120000,44.270000,2023-01-07 03:00:00,,SAULNIERVILLE,880.14,7,2,1,January
148,-67.830000,47.160000,2023-01-07 04:00:00,,ST LEONARD CS,885.4300000000001,7,2,1,January
893,-66.610000,45.920000,2023-01-07 04:00:00,-3.40,FREDERICTON CDA CS,885.4300000000001,7,2,1,January
1636,-66.120000,44.270000,2023-01-07 04:00:00,,SAULNIERVILLE,885.4300000000001,7,2,1,January
149,-67.830000,47.160000,2023-01-07 05:00:00,,ST LEONARD CS,877.25,7,2,1,January
894,-66.610000,45.920000,2023-01-07 05:00:00,-3.30,FREDERICTON CDA CS,877.25,7,2,1,January
1637,-66.120000,44.270000,2023-01-07 05:00:00,,SAULNIERVILLE,877.25,7,2,1,January
150,-67.830000,47.160000,2023-01-07 06:00:00,,ST LEONARD CS,893.6,7,2,1,January
895,-66.610000,45.920000,2023-01-07 06:00:00,-3.10,FREDERICTON CDA CS,893.6,7,2,1,January
1638,-66.120000,44.270000,2023-01-07 06:00:00,,SAULNIERVILLE,893.6,7,2,1,January
151,-67.830000,47.160000,2023-01-07 07:00:00,,ST LEONARD CS,892.65,7,2,1,January
896,-66.610000,45.920000,2023-01-07 07:00:00,-3.20,FREDERICTON CDA CS,892.65,7,2,1,January
1639,-66.120000,44.270000,2023-01-07 07:00:00,,SAULNIERVILLE,892.65,7,2,1,January
152,-67.830000,47.160000,2023-01-07 08:00:00,,ST LEONARD CS,654.9300000000001,7,2,1,January
897,-66.610000,45.920000,2023-01-07 08:00:00,-3.10,FREDERICTON CDA CS,654.9300000000001,7,2,1,January
1640,-66.120000,44.270000,2023-01-07 08:00:00,,SAULNIERVILLE,654.9300000000001,7,2,1,January
153,-67.830000,47.160000,2023-01-07 09:00:00,,ST LEONARD CS,644.8299999999999,7,2,1,January
898,-66.610000,45.920000,2023-01-07 09:00:00,-2.90,FREDERICTON CDA CS,644.8299999999999,7,2,1,January
1641,-66.120000,44.270000,2023-01-07 09:00:00,,SAULNIERVILLE,644.8299999999999,7,2,1,January
154,-67.830000,47.160000,2023-01-07 10:00:00,,ST LEONARD CS,647.7,7,2,1,January
899,-66.610000,45.920000,2023-01-07 10:00:00,-2.60,FREDERICTON CDA CS,647.7,7,2,1,January
1642,-66.120000,44.270000,2023-01-07 10:00:00,,SAULNIERVILLE,647.7,7,2,1,January
155,-67.830000,47.160000,2023-01-07 11:00:00,,ST LEONARD CS,649.1500000000001,7,2,1,January
900,-66.610000,45.920000,2023-01-07 11:00:00,-1.60,FREDERICTON CDA CS,649.1500000000001,7,2,1,January
1643,-66.120000,44.270000,2023-01-07 11:00:00,,SAULNIERVILLE,649.1500000000001,7,2,1,January
156,-67.830000,47.160000,2023-01-07 12:00:00,,ST LEONARD CS,839.72,7,2,1,January
901,-66.610000,45.920000,2023-01-07 12:00:00,-1.00,FREDERICTON CDA CS,839.72,7,2,1,January
1644,-66.120000,44.270000,2023-01-07 12:00:00,,SAULNIERVILLE,839.72,7,2,1,January
157,-67.830000,47.160000,2023-01-07 13:00:00,,ST LEONARD CS,884.95,7,2,1,January
902,-66.610000,45.920000,2023-01-07 13:00:00,-0.50,FREDERICTON CDA CS,884.95,7,2,1,January
1645,-66.120000,44.270000,2023-01-07 13:00:00,,SAULNIERVILLE,884.95,7,2,1,January
158,-67.830000,47.160000,2023-01-07 14:00:00,,ST LEONARD CS,883.98,7,2,1,January
903,-66.610000,45.920000,2023-01-07 14:00:00,0.40,FREDERICTON CDA CS,883.98,7,2,1,January
1646,-66.120000,44.270000,2023-01-07 14:00:00,,SAULNIERVILLE,883.98,7,2,1,January
159,-67.830000,47.160000,2023-01-07 15:00:00,,ST LEONARD CS,885.4300000000001,7,2,1,January
904,-66.610000,45.920000,2023-01-07 15:00:00,1.80,FREDERICTON CDA CS,885.4300000000001,7,2,1,January
1647,-66.120000,44.270000,2023-01-07 15:00:00,,SAULNIERVILLE,885.4300000000001,7,2,1,January
160,-67.830000,47.160000,2023-01-07 16:00:00,,ST LEONARD CS,883.99,7,2,1,January
905,-66.610000,45.920000,2023-01-07 16:00:00,1.20,FREDERICTON CDA CS,883.99,7,2,1,January
1648,-66.120000,44.270000,2023-01-07 16:00:00,,SAULNIERVILLE,883.99,7,2,1,January
161,-67.830000,47.160000,2023-01-07 17:00:00,,ST LEONARD CS,896.01,7,2,1,January
906,-66.610000,45.920000,2023-01-07 17:00:00,0.90,FREDERICTON CDA CS,896.01,7,2,1,January
1649,-66.120000,44.270000,2023-01-07 17:00:00,,SAULNIERVILLE,896.01,7,2,1,January
162,-67.830000,47.160000,2023-01-07 18:00:00,,ST LEONARD CS,900.83,7,2,1,January
907,-66.610000,45.920000,2023-01-07 18:00:00,0.50,FREDERICTON CDA CS,900.83,7,2,1,January
1650,-66.120000,44.270000,2023-01-07 18:00:00,,SAULNIERVILLE,900.83,7,2,1,January
163,-67.830000,47.160000,2023-01-07 19:00:00,,ST LEONARD CS,899.86,7,2,1,January
908,-66.610000,45.920000,2023-01-07 19:00:00,0.30,FREDERICTON CDA CS,899.86,7,2,1,January
1651,-66.120000,44.270000,2023-01-07 19:00:00,,SAULNIERVILLE,899.86,7,2,1,January
164,-67.830000,47.160000,2023-01-07 20:00:00,,ST LEONARD CS,907.56,7,2,1,January
909,-66.610000,45.920000,2023-01-07 20:00:00,0.30,FREDERICTON CDA CS,907.56,7,2,1,January
1652,-66.120000,44.270000,2023-01-07 20:00:00,,SAULNIERVILLE,907.56,7,2,1,January
165,-67.830000,47.160000,2023-01-07 21:00:00,,ST LEONARD CS,660.22,7,2,1,January
910,-66.610000,45.920000,2023-01-07 21:00:00,-0.50,FREDERICTON CDA CS,660.22,7,2,1,January
1653,-66.120000,44.270000,2023-01-07 21:00:00,,SAULNIERVILLE,660.22,7,2,1,January
166,-67.830000,47.160000,2023-01-07 22:00:00,,ST LEONARD CS,656.38,7,2,1,January
911,-66.610000,45.920000,2023-01-07 22:00:00,-2.20,FREDERICTON CDA CS,656.38,7,2,1,January
1654,-66.120000,44.270000,2023-01-07 22:00:00,,SAULNIERVILLE,656.38,7,2,1,January
167,-67.830000,47.160000,2023-01-07 23:00:00,,ST LEONARD CS,640.01,7,2,1,January
912,-66.610000,45.920000,2023-01-07 23:00:00,-3.80,FREDERICTON CDA CS,640.01,7,2,1,January
1655,-66.120000,44.270000,2023-01-07 23:00:00,,SAULNIERVILLE,640.01,7,2,1,January
168,-67.830000,47.160000,2023-01-08 00:00:00,,ST LEONARD CS,625.1,8,2,1,January
913,-66.610000,45.920000,2023-01-08 00:00:00,-5.10,FREDERICTON CDA CS,625.1,8,2,1,January
1656,-66.120000,44.270000,2023-01-08 00:00:00,,SAULNIERVILLE,625.1,8,2,1,January
169,-67.830000,47.160000,2023-01-08 01:00:00,,ST LEONARD CS,605.85,8,2,1,January
914,-66.610000,45.920000,2023-01-08 01:00:00,-7.10,FREDERICTON CDA CS,605.85,8,2,1,January
1657,-66.120000,44.270000,2023-01-08 01:00:00,,SAULNIERVILLE,605.85,8,2,1,January
170,-67.830000,47.160000,2023-01-08 02:00:00,,ST LEONARD CS,611.13,8,2,1,January
915,-66.610000,45.920000,2023-01-08 02:00:00,-7.90,FREDERICTON CDA CS,611.13,8,2,1,January
1658,-66.120000,44.270000,2023-01-08 02:00:00,,SAULNIERVILLE,611.13,8,2,1,January
171,-67.830000,47.160000,2023-01-08 03:00:00,,ST LEONARD CS,610.1800000000001,8,2,1,January
916,-66.610000,45.920000,2023-01-08 03:00:00,-8.50,FREDERICTON CDA CS,610.1800000000001,8,2,1,January
1659,-66.120000,44.270000,2023-01-08 03:00:00,,SAULNIERVILLE,610.1800000000001,8,2,1,January
172,-67.830000,47.160000,2023-01-08 04:00:00,,ST LEONARD CS,607.29,8,2,1,January
917,-66.610000,45.920000,2023-01-08 04:00:00,-9.10,FREDERICTON CDA CS,607.29,8,2,1,January
