,longitude,latitude,Date,Temperature,station_name,EnergyConsumption,DayNumber,WeekNumber,MonthNumber,MonthName,month,month_year,v1,v2
2023-01-13 14:00:00.000000000,,,,,,,,,,,,,0.0,2.0
2023-01-13 15:00:00.000000000,,,,,,,,,,,,,0.0,1.0
2023-01-13 16:00:00.000000000,,,,,,,,,,,,,0.0,3.0
2023-01-13 17:00:00.000000000,,,,,,,,,,,,,0.0,2.0
2023-01-13 18:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-13 19:00:00.000000000,,,,,,,,,,,,,0.0,2.0
2023-01-13 20:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-13 21:00:00.000000000,,,,,,,,,,,,,0.0,3.0
2023-01-13 22:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-13 23:00:00.000000000,,,,,,,,,,,,,1.82,4.0
2023-01-14 00:00:00.000000000,,,,,,,,,,,,,3.67,3.0
2023-01-14 01:00:00.000000000,,,,,,,,,,,,,4.88,4.0
2023-01-14 02:00:00.000000000,,,,,,,,,,,,,1.19,1.0
2023-01-14 03:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-14 04:00:00.000000000,,,,,,,,,,,,,0.37,4.0
2023-01-14 05:00:00.000000000,,,,,,,,,,,,,1.9500000000000002,2.0
2023-01-14 06:00:00.000000000,,,,,,,,,,,,,0.33999999999999997,3.0
2023-01-14 07:00:00.000000000,,,,,,,,,,,,,0.0,1.0
2023-01-14 08:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-14 09:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-14 10:00:00.000000000,,,,,,,,,,,,,0.0,2.0
2023-01-14 11:00:00.000000000,,,,,,,,,,,,,0.0,1.0
2023-01-14 12:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-14 13:00:00.000000000,,,,,,,,,,,,,0.0,1.0
2023-01-14 14:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-14 15:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-14 16:00:00.000000000,,,,,,,,,,,,,0.0,2.0
2023-01-14 17:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-14 18:00:00.000000000,,,,,,,,,,,,,0.0,3.0
2023-01-14 19:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-14 20:00:00.000000000,,,,,,,,,,,,,0.0,1.0
2023-01-14 21:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-14 22:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-14 23:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 00:00:00.000000000,,,,,,,,,,,,,0.14,0.0
2023-01-15 01:00:00.000000000,,,,,,,,,,,,,1.18,4.0
2023-01-15 02:00:00.000000000,,,,,,,,,,,,,0.39,2.0
2023-01-15 03:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 04:00:00.000000000,,,,,,,,,,,,,0.0,3.0
2023-01-15 05:00:00.000000000,,,,,,,,,,,,,0.0,1.0
2023-01-15 06:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-15 07:00:00.000000000,,,,,,,,,,,,,0.0,2.0
2023-01-15 08:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 09:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 10:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 11:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 12:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 13:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 14:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 15:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 16:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 17:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 18:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 19:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 20:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 21:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 22:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-15 23:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-16 00:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-16 01:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-16 02:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-16 03:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-16 04:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-16 05:00:00.000000000,,,,,,,,,,,,,1.39,0.0
2023-01-16 06:00:00.000000000,,,,,,,,,,,,,6.1,0.0
2023-01-16 07:00:00.000000000,,,,,,,,,,,,,8.86,0.0
2023-01-16 08:00:00.000000000,,,,,,,,,,,,,3.31,0.0
2023-01-16 09:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-16 10:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-16 11:00:00.000000000,,,,,,,,,,,,,3.8400000000000003,0.0
2023-01-16 12:00:00.000000000,,,,,,,,,,,,,8.14,0.0
2023-01-16 13:00:00.000000000,,,,,,,,,,,,,12.56,0.0
2023-01-16 14:00:00.000000000,,,,,,,,,,,,,6.2,0.0
2023-01-16 15:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-16 16:00:00.000000000,,,,,,,,,,,,,0.88,0.0
2023-01-16 17:00:00.000000000,,,,,,,,,,,,,7.17,0.0
2023-01-16 18:00:00.000000000,,,,,,,,,,,,,13.690000000000001,0.0
2023-01-16 19:00:00.000000000,,,,,,,,,,,,,19.2,0.0
2023-01-16 20:00:00.000000000,,,,,,,,,,,,,12.799999999999999,0.0
2023-01-16 21:00:00.000000000,,,,,,,,,,,,,0.72,0.0
2023-01-16 22:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-16 23:00:00.000000000,,,,,,,,,,,,,1.62,0.0
2023-01-17 00:00:00.000000000,,,,,,,,,,,,,4.14,0.0
2023-01-17 01:00:00.000000000,,,,,,,,,,,,,3.84,0.0
2023-01-17 02:00:00.000000000,,,,,,,,,,,,,1.22,0.0
2023-01-17 03:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-17 04:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-17 05:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-17 06:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-17 07:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-17 08:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-17 09:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-17 10:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-17 11:00:00.000000000,,,,,,,,,,,,,0.0,0.0
2023-01-17 12:00:00.000000000,,,,,,,,,,,,,1.26,0.0
2023-01-17 13:00:00.000000000,,,,,,,,,,,,,7.0,0.0
2023-01-17 14:00:00.000000000,,,,,,,,,,,,,7.73,0.0
2023-01-17 15:00:00.000000000,,,,,,,,,,,,,2.75,0.0
2023-01-17 16:00:00.000000000,,,,,,,,,,,,,1.73,0.0
2023-01-17 17:00:00.000000000,,,,,,,,,,,,,2.89,2.0
2023-01-17 18:00:00.000000000,,,,,,,,,,,,,5.21,4.0
2023-01-17 19:00:00.000000000,,,,,,,,,,,,,3.35,4.0
2023-01-17 20:00:00.000000000,,,,,,,,,,,,,0.44,3.0
2023-01-17 21:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-17 22:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-17 23:00:00.000000000,,,,,,,,,,,,,0.52,4.0
2023-01-18 00:00:00.000000000,,,,,,,,,,,,,2.85,4.0
2023-01-18 01:00:00.000000000,,,,,,,,,,,,,5.63,3.0
2023-01-18 02:00:00.000000000,,,,,,,,,,,,,1.6199999999999999,4.0
2023-01-18 03:00:00.000000000,,,,,,,,,,,,,0.0,3.0
2023-01-18 04:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-18 05:00:00.000000000,,,,,,,,,,,,,3.39,4.0
2023-01-18 06:00:00.000000000,,,,,,,,,,,,,7.92,3.0
2023-01-18 07:00:00.000000000,,,,,,,,,,,,,10.67,4.0
2023-01-18 08:00:00.000000000,,,,,,,,,,,,,4.11,4.0
2023-01-18 09:00:00.000000000,,,,,,,,,,,,,0.0,3.0
2023-01-18 10:00:00.000000000,,,,,,,,,,,,,0.0,3.0
2023-01-18 11:00:00.000000000,,,,,,,,,,,,,0.78,0.0
2023-01-18 12:00:00.000000000,,,,,,,,,,,,,4.97,4.0
2023-01-18 13:00:00.000000000,,,,,,,,,,,,,7.39,0.0
2023-01-18 14:00:00.000000000,,,,,,,,,,,,,4.42,1.0
2023-01-18 15:00:00.000000000,,,,,,,,,,,,,4.28,4.0
2023-01-18 16:00:00.000000000,,,,,,,,,,,,,5.16,1.0
2023-01-18 17:00:00.000000000,,,,,,,,,,,,,4.43,2.0
2023-01-18 18:00:00.000000000,,,,,,,,,,,,,5.8,4.0
2023-01-18 19:00:00.000000000,,,,,,,,,,,,,8.36,1.0
2023-01-18 20:00:00.000000000,,,,,,,,,,,,,3.29,4.0
2023-01-18 21:00:00.000000000,,,,,,,,,,,,,0.0,3.0
2023-01-18 22:00:00.000000000,,,,,,,,,,,,,0.0,2.0
2023-01-18 23:00:00.000000000,,,,,,,,,,,,,1.34,4.0
2023-01-19 00:00:00.000000000,,,,,,,,,,,,,2.9299999999999997,3.0
2023-01-19 01:00:00.000000000,,,,,,,,,,,,,4.9399999999999995,0.0
2023-01-19 02:00:00.000000000,,,,,,,,,,,,,4.4,4.0
2023-01-19 03:00:00.000000000,,,,,,,,,,,,,0.13,4.0
2023-01-19 04:00:00.000000000,,,,,,,,,,,,,0.13,1.0
2023-01-19 05:00:00.000000000,,,,,,,,,,,,,5.03,2.0
2023-01-19 06:00:00.000000000,,,,,,,,,,,,,10.81,4.0
2023-01-19 07:00:00.000000000,,,,,,,,,,,,,11.85,1.0
2023-01-19 08:00:00.000000000,,,,,,,,,,,,,2.72,4.0
2023-01-19 09:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-19 10:00:00.000000000,,,,,,,,,,,,,0.0,1.0
2023-01-19 11:00:00.000000000,,,,,,,,,,,,,2.4899999999999998,0.0
2023-01-19 12:00:00.000000000,,,,,,,,,,,,,7.98,4.0
2023-01-19 13:00:00.000000000,,,,,,,,,,,,,18.4,4.0
2023-01-19 14:00:00.000000000,,,,,,,,,,,,,18.93,3.0
2023-01-19 15:00:00.000000000,,,,,,,,,,,,,8.370000000000001,0.0
2023-01-19 16:00:00.000000000,,,,,,,,,,,,,4.12,4.0
2023-01-19 17:00:00.000000000,,,,,,,,,,,,,11.66,1.0
2023-01-19 18:00:00.000000000,,,,,,,,,,,,,14.87,4.0
2023-01-19 19:00:00.000000000,,,,,,,,,,,,,15.75,2.0
2023-01-19 20:00:00.000000000,,,,,,,,,,,,,5.63,4.0
2023-01-19 21:00:00.000000000,,,,,,,,,,,,,0.0,4.0
2023-01-19 22:00:00.000000000,,,,,,,,,,,,,0.78,2.0
2023-01-19 23:00:00.000000000,,,,,,,,,,,,,7.5,4.0
2023-01-20 00:00:00.000000000,,,,,,,,,,,,,2.54,1.0
